,category,sub_category,name,Unnamed: 0,Carbohydrates,Proteins,Fats,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin B7,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Iodine,Alanine,Arginine,Asparagine,Aspartic Acid,Cysteine,Glutamic Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Saturated Fatty Acids,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,Omega-3 Fatty Acids,Omega-6 Fatty Acids,Trans Fatty Acids,Flavonoids,Carotenoids,Polyphenols,Glucosinolates,Phytosterols,Glucose,Fructose,Sucrose,Citric Acid,Lactic Acid,Fiber,Cholesterol,Antioxidants,Probiotics,Prebiotics,Water,Alcohol,Caffeine,Theobromine,Tannins,Lectins,Phytic Acid,Oxalates,bias,score
104,meat,Processed Meat,ham,-114.4,-0.0,-24.000000000000018,-6.119999999999999,0,0.54,0.291,5.4,0.215,0.8339999999999997,0.0,10.1,-0.4960000000000003,0.0,-0.0,0.18000000000000005,0.0,50.64,0.5039999999999997,133.95,627.0000000000001,-30.0,-1595.999999999999,-0.25500000000000006,0.089,0,-20.099999999999998,-0.0,-1.46,-1.752,0,-2.92,-0.08800000000000001,-5.109999999999999,0,-1.46,-1.168,-1.752,-2.628,-2.628,-0.876,-1.46,0,-1.46,-1.606,0.022000000000000002,0,-1.752,-9.675,11.355,3.74,1.5070000000000001,-0.052000000000000005,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-303.5,0.0,0.0,0.0,34.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.539999999999998,-1244.010999999999
103,meat,Processed Meat,sausage,-113.30000000000001,-12.882,-14.28000000000001,-42.839999999999996,0,0.324,0.194,3.24,0.301,0.41699999999999987,0.0,16.16,-0.31000000000000016,0.0,-0.053999999999999965,1.08,0.0,54.86,0.3779999999999997,89.3,418.00000000000006,-21.599999999999998,-1063.9999999999993,-0.20400000000000004,0.089,0,-8.04,-0.0,-1.314,-1.46,0,-3.066,-0.08800000000000001,-5.109999999999999,0,-1.46,-0.73,-0.876,-1.606,-1.752,-0.584,-0.876,0,-1.168,-0.876,0.022000000000000002,0,-1.168,-64.5,90.84,22.44,3.0140000000000002,-0.364,-0.9299999999999999,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-412.76,0.0,0.0,0.0,31.319999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27.560000000000002,-1073.7789999999989
140,nosh,Condiments,ketchup,-154.0,-162.72,-1.2000000000000008,-0.306,0,0.0216,0.0194,0.43200000000000005,0.043000000000000003,0.13899999999999998,0.0,20.2,-0.0,44.099999999999994,-0.0,0.9000000000000001,14.500000000000002,84.39999999999999,0.3149999999999998,133.95,83.60000000000001,-36.0,-1063.9999999999993,-0.03400000000000001,26.699999999999996,0,-0.06699999999999999,-0.0,-23.36,-26.28,0,-29.2,-2.64,-36.5,0,-14.6,-11.68,-14.6,-20.439999999999998,-17.52,-7.3,-11.68,0,-17.52,-14.6,0.22,0,-17.52,-0.645,0.7570000000000001,0.0,0.0,-0.0,-0.0,5.969999999999999,192.0,141.4,0,0.5599999999999999,-50.96,-54.480000000000004,-50.96,0,0,10.41,-0.0,20.325000000000003,0.0,0.0,37.699999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.61,-1021.5399999999989
137,nosh,Condiments,mayonnaise,-150.70000000000002,-4.068,-1.2000000000000008,-114.74999999999999,0,0.0108,0.0194,0.0864,0.0688,0.08339999999999997,4.32,10.1,-0.18600000000000008,1.3229999999999997,-0.053999999999999965,5.4,472.70000000000005,37.98,0.12599999999999992,17.86,91.96000000000001,-2.4,-844.5499999999995,-0.03400000000000001,17.799999999999997,0,-3.6849999999999996,-2.01,-52.56,-78.84,0,-140.16,-7.48,-230.68,0,-49.64,-36.5,-61.32,-100.74,-83.22,-43.8,-64.24,0,-75.92,-61.32,1.21,0,-71.53999999999999,-75.465,177.895,254.32000000000002,18.084,-4.263999999999999,-0.9299999999999999,0.0,288.0,0.0,0,291.2,-0.637,-0.681,-1.274,0,0,0.0,-254.94,0.0,0.0,0.0,13.34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11,-915.7911999999992
56,vegetable,Tuberous,ginger,-61.60000000000001,-120.68400000000001,-2.1600000000000015,-1.224,0,0.03672,0.03298,0.81,0.0645,0.4725999999999999,0.0,68.68,-0.0,22.049999999999997,-0.0,0.4680000000000001,0.0,143.48,0.21419999999999986,383.99,142.12000000000003,-49.8,-17.28999999999999,-0.05780000000000002,0.3026,0,-0.40199999999999997,-0.0,-125.56,-0.0,0,-178.12,-0.0,-296.38,0,-110.96,-65.7,-93.44,-143.07999999999998,-108.03999999999999,-36.5,-75.92,0,-118.25999999999999,-87.6,1.43,0,-119.72,-1.032,1.4383000000000001,2.618,0.4521,-0.0364,-0.0,0.07959999999999999,0.0,56.56,0,0.11199999999999999,-1.0829000000000002,-0.9534000000000001,-12.103,0,0,20.82,-0.0,27.1,0.0,0.0335,45.82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18600000000000003,-1.11,14.84,-894.9763999999996
9,fruit,Tropical Fruits,guava,-9.9,-97.0896,-3.060000000000002,-1.4534999999999998,0,0.07236000000000001,0.0388,1.1685600000000003,0.15824,0.15289999999999995,0.0,98.98,-0.0,1006.3619999999997,-0.0,1.314,7.540000000000001,75.96,0.5858999999999996,196.45999999999998,142.12000000000003,-50.04,-2.6599999999999984,-0.03910000000000001,0.20024999999999998,0,-0.0,-0.0,-172.28,-172.28,0,-338.71999999999997,-5.72,-499.32,0,-0.0,-90.52,-153.29999999999998,-251.12,-170.82,-0.0,-179.57999999999998,0,-226.29999999999998,-151.84,0.0,0,-207.32,-0.9030000000000001,3.1794,1.3464,1.0549000000000002,-0.0143,-0.0,0.0,499.2,0.0,0,0.0,-34.398,-45.627,-11.466000000000001,0,0,56.214000000000006,-0.0,0.0,0.0,0.0,48.13999999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.719999999999999,-730.80279
1,fruit,Berries,blueberry,-1.1,-98.31,-0.8400000000000005,-0.4589999999999999,0,0.0324,0.0388,0.43200000000000005,0.08600000000000001,0.13899999999999998,0.0,12.120000000000001,-0.0,42.77699999999999,-0.0,1.08,55.970000000000006,25.32,0.18899999999999986,53.58,50.16000000000001,-9.24,-1.3299999999999992,-0.03400000000000001,0.089,0,-0.0,-0.0,-36.5,-39.42,0,-62.78,-0.0,-80.3,0,-33.58,-11.68,-17.52,-27.74,-21.9,-2.92,-20.439999999999998,0,-30.66,-18.98,0.11,0,-20.439999999999998,-0.1935,0.3028,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-43.316,-46.308,-5.096,0,0,24.983999999999998,-0.0,0.0,0.0,0.0,48.72,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.4,-294.5665
132,nosh,Beverages,pepsi,-145.20000000000002,-74.58,-0.0,-0.0,0,0.0108,0.0097,0.0108,0.0043,0.013899999999999997,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-6.649999999999996,-0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0,0.0,-35.035000000000004,-37.455000000000005,-0.0,0,0,0.0,-0.0,0.0,0.0,0.0,51.04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.370000000000005,-261.32050000000004
134,nosh,Beverages,tea,-147.4,-0.0,-0.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.06299999999999996,8.93,0.0,-1.2,-2.6599999999999984,-0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.5969999999999999,0.0,1.4140000000000001,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-0.0,2.7100000000000004,0.0,0.0,57.942,-0.0,-125.19999999999999,-0.145,-0.585,-0.0,-0.0,-0.0,-1.6099999999999999,-207.144
133,nosh,Beverages,coffee,-146.3,-0.0,-0.36000000000000026,-0.153,0,0.0108,0.097,0.324,0.08600000000000001,0.013899999999999997,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.06299999999999996,26.79,0.0,-13.799999999999999,-2.6599999999999984,-0.017000000000000005,0.089,0,-0.0,-0.0,-0.0146,-0.0292,0,-0.0292,-0.0044,-0.0292,0,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,0,-0.0146,-0.0146,0.0011,0,-0.0146,-0.645,0.0,0.0,0.0,-0.0,-0.0,0.39799999999999996,0.0,2.121,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-0.0,1.3550000000000002,0.0,0.0,57.942,-0.0,-125.19999999999999,-0.145,-0.195,-0.0,-0.0,-0.0,-3.1100000000000017,-203.54680000000005
131,nosh,Beverages,coca_cola,-144.10000000000002,-71.868,-0.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,33.76,0.012599999999999991,8.93,54.34000000000001,-0.12,-14.629999999999992,-0.0017000000000000003,0.8899999999999999,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0,0.0,-36.309000000000005,-38.81700000000001,-0.0,0,0,0.0,-0.0,0.0,0.0,0.0,52.142,-0.0,-28.169999999999998,-0.0,-0.0,-0.0,-0.0,-0.0,-13.370000000000005,-197.31110000000004
94,seafood,Shell Fishs,crab,-103.4,-0.0,-22.800000000000015,-1.224,0,0.10800000000000001,0.097,0.8640000000000001,0.258,0.13899999999999998,5.4,60.6,-5.580000000000003,13.229999999999997,-0.0,0.18000000000000005,0.0,211.0,0.6299999999999996,357.2,1045.0000000000002,-38.4,-664.9999999999995,-0.3400000000000001,0.44499999999999995,0,-26.799999999999997,-20.099999999999998,-1.46,-2.044,0,-2.4819999999999998,-0.08800000000000001,-2.92,0,-0.876,-0.876,-0.876,-1.752,-1.752,-0.584,-0.73,0,-1.022,-1.022,0.011000000000000001,0,-1.022,-1.29,1.5140000000000002,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-910.5,0.0,0.0,0.0,46.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.619999999999999,-72.49399999999932
10,fruit,Tropical Fruits,kiwi,-11.0,-99.3948,-1.3680000000000008,-0.7956,0,0.029160000000000002,0.02425,0.36828000000000005,0.08471000000000001,0.13621999999999998,0.0,34.34,-0.0,408.80699999999996,-0.0,2.628,116.87,143.48,0.19529999999999986,151.81,142.12000000000003,-37.44,-3.9899999999999975,-0.02380000000000001,0.0712,0,-0.0,-0.0,-49.64,-71.53999999999999,0,-132.85999999999999,-0.0,-172.28,0,-0.0,-37.96,-54.019999999999996,-73.0,-65.7,-0.0,-62.78,0,-70.08,-52.56,0.0,0,-64.24,-0.516,0.2271,2.7676000000000003,0.7535000000000001,-0.041600000000000005,-0.0,0.0,0.0,0.0,0,0.0,-34.398,-38.81700000000001,-20.384,0,0,31.23,-0.0,0.0,0.0,0.0,48.13999999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.89,-64.8564799999999
139,nosh,Condiments,salsa,-152.9,-33.9,-1.2000000000000008,-0.306,0,0.054000000000000006,0.029099999999999997,1.08,0.08600000000000001,0.13899999999999998,0.0,40.4,-0.0,66.14999999999999,-0.0,0.54,29.000000000000004,84.39999999999999,0.5039999999999997,133.95,104.50000000000001,-36.0,-664.9999999999995,-0.05100000000000001,26.699999999999996,0,-0.33499999999999996,-0.0,-29.2,-32.12,0,-29.2,-2.64,-43.8,0,-21.9,-14.6,-17.52,-26.28,-21.9,-8.76,-17.52,0,-21.9,-17.52,0.44,0,-21.9,-0.645,0.7570000000000001,0.0,0.0,-0.0,-0.0,5.969999999999999,480.0,106.05000000000001,0,1.1199999999999999,-6.37,-10.215,-12.74,0,0,10.41,-0.0,27.1,0.0,0.0,52.199999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0,-62.842899999999275
135,nosh,Beverages,lemonade,-148.5,-40.68,-0.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,110.24999999999999,-0.0,0.0,0.0,4.22,0.0,0.0,0.0,-1.7999999999999998,-0.0,-0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.19899999999999998,0.0,1.4140000000000001,0,0.0,-6.37,-13.620000000000001,-19.11,0,0,0.0,-0.0,1.3550000000000002,0.0,0.0,53.94,-0.0,-0.0,-0.0,-0.195,-0.0,-0.0,-0.0,3.45,-55.447000000000024
35,vegetable,Tubers,cassava,-38.5,-258.0468,-1.6320000000000012,-0.4284,0,0.09396,0.04656,0.92232,0.046009999999999995,0.12231999999999997,0.43200000000000005,54.54,-0.0,90.84599999999999,-0.0,0.3420000000000001,5.510000000000001,67.52,0.1700999999999999,187.53,112.86000000000001,-32.519999999999996,-18.61999999999999,-0.05780000000000002,0.089,0,-0.603,-0.6699999999999999,-0.06862,-0.10511999999999999,0,-0.17958,-0.0074800000000000005,-0.25842,0,-0.08614,-0.03358,-0.052559999999999996,-0.09197999999999999,-0.08176,-0.03066,-0.0657,0,-0.06862,-0.05694,0.0011,0,-0.08176,-0.4773,0.37093000000000004,0.43384000000000006,0.3014,-0.005200000000000001,-0.0,0.5969999999999999,10.559999999999999,4.242,0,28.0,-5.7330000000000005,-0.681,-10.829,0,0,18.738,-0.0,14.905000000000001,0.0,2.0100000000000002,34.626,-0.0,-0.0,-0.0,-0.975,-0.315,-13.020000000000003,-277.50000000000006,-6.23,-32.25688000000015
136,nosh,Beverages,beer,-149.60000000000002,-24.408,-0.36000000000000026,-0.0,0,0.0108,0.0194,0.10800000000000001,0.043000000000000003,0.013899999999999997,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,42.199999999999996,0.06299999999999996,89.3,41.800000000000004,-2.4,-6.649999999999996,-0.017000000000000005,0.0,0,-0.0,-0.0,-0.0146,-0.0146,0,-0.0146,-0.0044,-0.0146,0,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,0,-0.0146,-0.0146,0.0011,0,-0.0146,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.19899999999999998,0.0,0.7070000000000001,0,0.0,-9.555,-10.215,-12.74,0,0,0.0,-0.0,1.3550000000000002,0.0,0.0,55.099999999999994,-25.349999999999998,-0.0,-0.0,-0.39,-0.0,-0.0,-0.0,-12.989999999999998,-23.96360000000007
58,vegetable,Tuberous,horseradish,-63.800000000000004,-100.34400000000001,-1.440000000000001,-0.612,0,0.0648,0.0388,0.54,0.08600000000000001,0.4725999999999999,0.0,202.0,-0.0,105.83999999999997,-0.0,0.54,0.0,168.79999999999998,0.5039999999999997,303.62,125.40000000000002,-34.8,-14.629999999999992,-0.05100000000000001,0.10679999999999998,0,-0.0,-0.0,-90.52,-0.0,0,-146.0,-0.0,-292.0,0,-84.67999999999999,-0.0,-0.0,-94.89999999999999,-0.0,-0.0,-102.2,0,-102.2,-58.4,0.0,0,-90.52,-0.516,1.1355,1.122,0.7535000000000001,-0.013000000000000001,-0.0,0.19899999999999998,0.0,84.84,0,0.11199999999999999,-1.7836000000000003,-2.043,-9.555,0,0,20.82,-0.0,203.25,0.0,0.0335,48.13999999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18600000000000003,-1.6650000000000003,7.48,-16.960099999999965
23,vegetable,Cruciferous Vegetables,cauliflower,-25.3,-35.934,-2.3040000000000016,-0.4284,0,0.054000000000000006,0.058199999999999995,0.54756,0.28681,0.25575999999999993,0.21600000000000003,115.14,-0.0,212.56199999999998,-0.0,0.14400000000000002,44.95,92.83999999999999,0.2645999999999998,133.95,183.92000000000002,-35.879999999999995,-39.89999999999998,-0.04590000000000002,34.709999999999994,0,-0.40199999999999997,-1.3399999999999999,-151.84,-164.98,0,-344.56,-9.68,-567.9399999999999,0,-127.02,-62.78,-118.25999999999999,-169.35999999999999,-170.82,-49.64,-109.5,0,-127.02,-110.96,2.97,0,-159.14,-0.4128,0.08327,0.23936000000000002,0.39182,-0.0007800000000000001,-0.0,1.9899999999999998,0.96,102.515,0,100.8,-7.3255,-8.7849,-2.4843,0,0,20.82,-0.0,1626.0,0.0,0.201,53.3948,-0.0,-0.0,-0.0,-0.0975,-0.027,-1.8600000000000003,-83.25000000000001,11.56,52.54710000000024
33,vegetable,Tubers,potato,-36.300000000000004,-118.51440000000001,-2.4600000000000013,-0.153,0,0.0864,0.029099999999999997,1.1448,0.129,0.41699999999999987,2.592,30.3,-0.0,86.87699999999998,-0.0,0.018000000000000002,5.510000000000001,42.199999999999996,0.45989999999999964,205.39,238.26000000000005,-51.0,-7.979999999999995,-0.05610000000000002,97.89999999999999,0,-0.20099999999999998,-0.0,-93.44,-100.74,0,-303.68,-10.12,-362.08,0,-81.75999999999999,-52.56,-94.89999999999999,-138.7,-137.24,-35.04,-81.75999999999999,0,-96.36,-84.67999999999999,1.76,0,-128.48,-0.1935,0.01514,0.32164,0.03014,-0.0053300000000000005,-0.0,5.969999999999999,3.84,42.42,0,39.199999999999996,-5.096,-4.086,-2.548,0,0,22.902,-0.0,1355.0,0.0,0.67,45.99399999999999,-0.0,-0.0,-0.0,-2.925,-0.44999999999999996,-62.000000000000014,-55.50000000000001,-5.3,73.12778999999996
38,vegetable,Squash and Gourds,pumpkin,-41.800000000000004,-44.07,-1.2000000000000008,-0.153,0,0.0324,0.029099999999999997,0.648,0.17200000000000001,0.13899999999999998,0.0,32.32,-0.0,39.68999999999999,-0.0,0.54,2.9000000000000004,143.48,0.5039999999999997,107.16,142.12000000000003,-40.8,-1.3299999999999992,-0.05100000000000001,35.599999999999994,0,-0.0,-0.0,-27.74,-24.82,0,-45.26,-2.2,-59.86,0,-20.439999999999998,-11.68,-20.439999999999998,-30.66,-17.52,-7.3,-20.439999999999998,0,-26.28,-17.52,0.55,0,-21.9,-0.129,0.5299,0.2992,0.3014,-0.0026000000000000003,-0.0,0.0,0.0,0.0,0,1.1199999999999999,-0.0,-0.0,-12.74,0,0,5.205,-0.0,0.0,0.0,0.0,53.36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.57,80.93439999999995
79,seed,Grains,rice,-86.9,-190.9926,-3.2280000000000024,-0.4284,0,0.17604000000000003,0.015519999999999999,1.5940800000000002,0.17973999999999998,0.12926999999999997,0.0,16.16,-0.0,0.0,-0.0,0.07200000000000001,0.0,42.199999999999996,0.12599999999999992,107.16,179.74000000000004,-4.2,-1.3299999999999992,-0.07140000000000002,0.06141,0,-5.0249999999999995,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.49665,0.6510199999999999,0.6058800000000001,0.0,-0.010530000000000001,-0.0,0.0,0.0,0.0,0,0.0,-0.3185,-0.13620000000000002,-0.1911,0,0,4.164000000000001,-0.0,0.0,0.0,0.0,39.69519999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.6899999999999995,92.71178000000002
2,fruit,Berries,raspberry,-2.2,-80.682,-1.440000000000001,-1.0709999999999997,0,0.0216,0.029099999999999997,0.54,0.08600000000000001,0.13899999999999998,0.0,42.42,-0.0,115.54199999999997,-0.0,0.54,22.62,105.5,0.44099999999999967,196.45999999999998,121.22000000000001,-18.12,-1.3299999999999992,-0.05100000000000001,0.089,0,-0.0,-0.0,-35.04,-37.96,0,-62.78,-0.0,-87.6,0,-33.58,-11.68,-17.52,-30.66,-24.82,-2.92,-21.9,0,-32.12,-20.439999999999998,0.11,0,-18.98,-0.129,0.3028,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-30.576,-31.326,-11.466000000000001,0,0,67.665,-0.0,0.0,0.0,0.0,49.879999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.01,124.2145
0,fruit,Berries,strawberry,-0.0,-52.206,-0.8400000000000005,-0.4589999999999999,0,0.0216,0.0194,0.43200000000000005,0.129,0.13899999999999998,0.43200000000000005,34.34,-0.0,259.30799999999994,-0.0,0.54,6.380000000000002,67.52,0.25199999999999984,116.09,100.32000000000002,-18.36,-1.3299999999999992,-0.017000000000000005,0.089,0,-0.0,-0.0,-33.58,-33.58,0,-61.32,-0.0,-86.14,0,-32.12,-11.68,-14.6,-29.2,-23.36,-2.92,-21.9,0,-32.12,-20.439999999999998,0.11,0,-18.98,-0.129,0.1514,1.122,0.6028,-0.0143,-0.0,0.0,0.0,0.0,0,0.0,-12.74,-17.706000000000003,-19.11,0,0,20.82,-0.0,0.0,0.0,0.0,52.779999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.22,134.9669
96,seafood,Shell Fishs,lobster,-105.60000000000001,-0.0,-22.800000000000015,-0.9179999999999998,0,0.10800000000000001,0.194,2.16,0.215,0.13899999999999998,8.64,80.8,-1.5500000000000007,8.819999999999999,-0.17999999999999988,0.54,0.0,168.79999999999998,0.6299999999999996,312.55,836.0000000000001,-21.599999999999998,-664.9999999999995,-0.25500000000000006,0.44499999999999995,0,-20.099999999999998,-26.799999999999997,-1.46,-1.752,0,-2.336,-0.08800000000000001,-2.628,0,-1.022,-0.876,-0.876,-1.752,-1.752,-0.584,-0.876,0,-0.876,-0.876,0.011000000000000001,0,-0.876,-0.645,1.5140000000000002,1.4960000000000002,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-424.90000000000003,0.0,0.0,0.0,46.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.47,157.50800000000072
46,vegetable,Stems,celery,-50.6,-20.34,-0.8400000000000005,-0.306,0,0.0216,0.058199999999999995,0.3456,0.10578,0.10285999999999997,0.54,72.72,-0.0,13.670999999999998,-0.0,0.4860000000000001,84.97000000000001,168.79999999999998,0.12599999999999992,98.22999999999999,100.32000000000002,-31.2,-106.39999999999993,-0.022100000000000005,31.149999999999995,0,-0.26799999999999996,-0.26799999999999996,-0.059860000000000003,-0.0438,0,-0.292,-0.0022,-0.0292,0,-0.0146,-0.01752,-0.03504,-0.052559999999999996,-0.059860000000000003,-0.0146,-0.032119999999999996,0,-0.02336,-0.03358,0.00132,0,-0.0438,-0.27090000000000003,0.28009,0.59092,0.04521,-0.00988,-0.0,0.19899999999999998,26.88,14.14,0,7.279999999999999,-8.5358,-5.0394000000000005,-0.3185,0,0,16.656000000000002,-0.0,27.1,0.0,1.072,55.099999999999994,-0.0,-0.0,-0.0,-0.975,-0.0045,-0.31000000000000005,-277.50000000000006,17.67,234.69940000000014
34,vegetable,Tubers,yam,-37.400000000000006,-189.162,-1.8000000000000012,-0.306,0,0.1296,0.0194,0.8856,0.060200000000000004,0.4030999999999999,0.0,36.36,-0.0,74.96999999999998,-0.0,0.324,0.0,71.74,0.3527999999999998,187.53,142.12000000000003,-97.92,-11.969999999999992,-0.03910000000000001,0.2314,0,-0.4689999999999999,-0.0,-93.44,-80.3,0,-251.12,-6.16,-289.08,0,-70.08,-29.2,-59.86,-97.82,-74.46,-20.439999999999998,-52.56,0,-68.62,-51.1,1.1,0,-65.7,-0.387,0.3028,0.7480000000000001,0.1507,-0.0117,-0.0,1.9899999999999998,24.0,35.35,0,33.599999999999994,-5.096,-4.086,-2.548,0,0,41.64,-0.0,1355.0,0.0,1.675,42.339999999999996,-0.0,-0.0,-0.0,-2.925,-0.44999999999999996,-62.000000000000014,-55.50000000000001,-5.59,265.4227999999993
8,fruit,Tropical Fruits,pineapple,-8.8,-88.9536,-0.6480000000000005,-0.18359999999999996,0,0.08532000000000001,0.037829999999999996,0.54,0.08814999999999999,0.15567999999999996,0.0,36.36,-0.0,210.79799999999994,-0.0,0.036000000000000004,2.0300000000000002,54.86,0.18269999999999986,107.16,33.440000000000005,-13.08,-1.3299999999999992,-0.020400000000000005,0.09789999999999999,0,-0.06699999999999999,-1.3399999999999999,-0.04234,-0.04088,0,-0.11534,-0.00836,-0.17665999999999998,0,-0.0365,-0.01898,-0.03066,-0.04234,-0.03504,-0.01752,-0.02336,0,-0.03796,-0.02336,0.0007700000000000001,0,-0.032119999999999996,-0.57405,0.19682,0.08228,0.06028,-0.00091,-0.0,2.3879999999999995,0.0,2.8280000000000003,0,0.11199999999999999,-57.33,-52.096500000000006,-13.4407,0,0,14.574,-0.0,9.485,0.0,0.134,49.879999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.27,271.7965499999999
6,fruit,Tropical Fruits,banana,-6.6000000000000005,-154.8552,-1.308000000000001,-0.5048999999999999,0,0.03348,0.07081,0.7182000000000001,0.14362,0.5101299999999999,3.24,40.4,-0.0,38.36699999999999,-0.0,0.21600000000000003,1.4500000000000002,21.099999999999998,0.1637999999999999,241.10999999999999,142.12000000000003,-42.96,-1.3299999999999992,-0.025500000000000005,0.06942,0,-0.6699999999999999,-1.3399999999999999,-0.0876,-0.09636,0,-0.6132,-0.00968,-0.8321999999999999,0,-0.059860000000000003,-0.04818,-0.07592,-0.1241,-0.10365999999999999,-0.03796,-0.07737999999999999,0,-0.1095,-0.06132,0.0011,0,-0.08614,-0.7224,0.6056,0.5236000000000001,0.48224,-0.00494,-0.0,0.19899999999999998,107.52,2.121,0,0.27999999999999997,-77.9051,-63.2649,-11.0201,0,0,27.066000000000003,-0.0,6.775,0.0,0.335,43.465199999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.94,300.21209999999985
