name,category,sub_category,Carbohydrates,Proteins,Fats,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin B7,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Iodine,Alanine,Arginine,Asparagine,Aspartic Acid,Cysteine,Glutamic Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Saturated Fatty Acids,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,Omega-3 Fatty Acids,Omega-6 Fatty Acids,Trans Fatty Acids,Flavonoids,Carotenoids,Polyphenols,Glucosinolates,Phytosterols,Glucose,Fructose,Sucrose,Citric Acid,Lactic Acid,Fiber,Cholesterol,Antioxidants,Prebiotics,Water,Alcohol,Caffeine,Theobromine,Tannins,Lectins,Phytic Acid,Oxalates,nutriscore
Eggplants,vegetable,Nightshades,0.07023809523809524,0.02702702702702703,0.00202020202020202,0.002169811320754717,0.01875,0.023076923076923075,0.02,0.125,0.05882352941176471,0.0,0.03666666666666667,0.0,0.009640666082383875,0.0,0.008522727272727272,0.001808634772462077,0.005660377358490566,0.004784688995215312,0.02364864864864865,0.019464720194647202,0.181890389197776,0.0010851871947911015,0.0033333333333333335,0.00010256410256410257,0.014285714285714287,0.0,0.0,3.125e-05,3.181818181818182e-05,2.8673835125448028e-05,7.02740688685875e-05,4.739336492890995e-05,6.25e-05,5.9999999999999995e-05,5e-05,9.999999999999999e-05,4.830917874396135e-05,4.166666666666667e-05,4e-05,5.277044854881267e-05,6.666666666666667e-05,5e-05,8.333333333333334e-05,4.9999999999999996e-05,5e-05,3.3333333333333335e-05,5.714285714285714e-05,0.0004838709677419355,0.0004385964912280702,0.002127659574468085,0.0004385964912280702,0.002105263157894737,0.0,0.001,0.07692307692307693,0.03,0.0,0.0005617977528089887,0.05,0.15,0.017857142857142856,0.0008130081300813008,0.002,0.07142857142857142,0.0,0.01056338028169014,0.007142857142857143,0.9201213346814964,0.0,0.0,0.0,0.009009009009009009,0.01,0.0,0.004,0.875
Garlic,vegetable,Alliums,0.39357142857142857,0.1718918918918919,0.005050505050505051,0.0,0.125,0.0846153846153846,0.04666666666666666,0.37249999999999994,0.7264705882352942,0.013636363636363637,0.005,0.0,0.13672217353198948,0.0,0.0022727272727272726,0.0009918319719953326,0.11383647798742139,0.04066985645933015,0.04222972972972973,0.12408759124087591,0.3177124702144559,0.009224091155724362,0.01933333333333333,0.00038333333333333334,0.23885714285714285,0.1588366890380313,0.01,0.00017187500000000002,0.0002881818181818182,0.00020573476702508958,0.00042164441321152494,0.0007014218009478673,0.0002171875,0.000287,0.00027400000000000005,0.0004466666666666667,0.00025603864734299517,0.00021833333333333335,0.000273,0.00012137203166226912,0.00029,0.000206,0.00030333333333333335,0.000205,0.00017999999999999998,0.00012333333333333334,0.00025857142857142854,0.001435483870967742,0.00024122807017543858,0.005319148936170213,0.0008771929824561404,0.0060526315789473685,0.0,0.0025,7.692307692307693e-05,0.02,0.0,0.011235955056179775,0.05,0.05,0.0035714285714285718,0.008130081300813009,0.02,0.05,0.0,0.014084507042253521,0.11904761904761904,0.5824064711830131,0.0,0.0,0.0,0.04504504504504505,0.0,0.0,0.02,0.875
Onion,vegetable,Alliums,0.11119047619047619,0.02972972972972973,0.00101010101010101,0.0,0.028749999999999998,0.02076923076923077,0.007733333333333333,0.076875,0.07058823529411765,0.012121212121212121,0.03166666666666667,0.0,0.032427695004382126,0.0,0.0005681818181818182,0.00023337222870478414,0.014465408805031447,0.005023923444976076,0.016891891891891893,0.023519870235198703,0.11517077045274027,0.002170374389582203,0.0028333333333333335,5e-05,0.01842857142857143,0.005592841163310961,0.01,1.875e-05,1.9545454545454543e-05,2.6523297491039425e-05,5.832747716092762e-05,3.791469194312796e-05,3.125e-05,3.7e-05,2.9e-05,3.6666666666666666e-05,4.830917874396135e-05,2.916666666666667e-05,3.7e-05,2.1108179419525066e-05,4.5e-05,2.9999999999999997e-05,6.333333333333333e-05,4.5e-05,4e-05,2.9999999999999997e-05,4.8571428571428576e-05,0.000467741935483871,0.0002850877192982456,0.00036170212765957447,0.00013157894736842105,0.00036842105263157896,0.0,0.01,7.692307692307693e-05,0.05,0.008064516129032258,0.028089887640449437,0.2475,0.495,0.03535714285714286,0.016260162601626018,0.02,0.04047619047619048,0.0,0.017605633802816902,0.07142857142857142,0.8907987866531849,0.0,0.0,0.0,0.1801801801801802,0.01,0.0,0.02,0.875
Chives,vegetable,Alliums,0.05178571428571428,0.08837837837837838,0.0073737373737373735,0.020566037735849058,0.048749999999999995,0.08846153846153847,0.043133333333333336,0.20249999999999999,0.08117647058823531,0.015151515151515152,0.175,0.0,0.25460122699386506,0.0,0.00596590909090909,0.12415402567094516,0.05786163522012579,0.038277511961722493,0.07094594594594594,0.047039740470397405,0.23431294678316125,0.0016277807921866521,0.009333333333333334,0.00020128205128205128,0.053285714285714283,0.010067114093959731,0.01,9.375e-05,7.954545454545454e-05,6.881720430107527e-05,0.00014195361911454674,9.95260663507109e-05,6.34375e-05,9.6e-05,9.900000000000001e-05,0.00014666666666666666,0.0001497584541062802,0.00011583333333333335,0.000106,9.234828496042217e-05,0.0001666666666666667,8.400000000000001e-05,0.00017666666666666666,0.00011999999999999999,0.0001,7.166666666666666e-05,0.00016571428571428572,0.0019516129032258064,0.0024342105263157896,0.004829787234042553,0.005263157894736842,0.002763157894736842,0.0,0.0225,0.0003076923076923077,0.06,0.0,0.02247191011235955,0.0335,0.053000000000000005,0.0035714285714285718,0.008130081300813009,0.02,0.05952380952380952,0.0,0.028169014084507043,0.09523809523809523,0.8907987866531849,0.0,0.0,0.0,0.0900900900900901,0.01,0.0,0.02,0.875
Celery,vegetable,Stems,0.03571428571428571,0.018918918918918916,0.00202020202020202,0.0020754716981132076,0.012499999999999999,0.04615384615384615,0.021333333333333333,0.15375,0.04352941176470588,0.007575757575757576,0.06,0.0,0.013584574934268187,0.0,0.007670454545454545,0.01709451575262544,0.025157232704402517,0.004784688995215312,0.018581081081081082,0.019464720194647202,0.2057188244638602,0.04340748779164406,0.0021666666666666666,0.04487179487179487,0.014714285714285713,0.0044742729306487695,0.004,2.5625e-05,1.3636363636363637e-05,7.168458781362007e-05,0.000140548137737175,2.3696682464454976e-05,6.25e-06,0.00015,1e-05,4e-05,3.864734299516908e-05,2.9999999999999997e-05,4.1e-05,2.6385224274406334e-05,3.6666666666666666e-05,1.4e-05,2.6666666666666667e-05,3.8333333333333334e-05,6e-05,1.6666666666666667e-05,4.2857142857142856e-05,0.0006774193548387097,0.0008114035087719298,0.0016808510638297873,0.00013157894736842105,0.002,0.0,0.0005,0.0021538461538461538,0.04,0.008064516129032258,0.0024344569288389513,0.067,0.074,0.0017857142857142859,0.032520325203252036,0.01,0.0380952380952381,0.0,0.014084507042253521,0.0380952380952381,0.9504550050556116,0.0,0.0,0.0,0.04504504504504505,0.005,0.0016666666666666668,1.0,0.875
Asparagus,vegetable,Stems,0.04642857142857143,0.05945945945945946,0.00101010101010101,0.07132075471698113,0.08937499999999998,0.10846153846153844,0.076,0.17125,0.05352941176470588,0.03787878787878788,0.08666666666666667,0.0,0.024539877300613498,0.0,0.03125,0.02427071178529755,0.01509433962264151,0.05119617224880384,0.02364864864864865,0.042173560421735604,0.1596505162827641,0.0010851871947911015,0.009000000000000001,0.0002423076923076923,0.022571428571428572,0.02572706935123042,0.01,6.5e-05,7.772727272727273e-05,0.0002867383512544803,0.00021082220660576247,2.3696682464454976e-05,9.375e-05,0.00035,5e-05,9e-05,9.500805152979066e-05,7.000000000000001e-05,8.400000000000001e-05,5.277044854881267e-05,8e-05,3.5000000000000004e-05,5.9999999999999995e-05,7.333333333333333e-05,0.00015,3.6666666666666666e-05,7.428571428571429e-05,0.0006774193548387097,0.0008114035087719298,0.0016808510638297873,0.00013157894736842105,0.002,0.0,0.001,0.007692307692307693,0.1,0.016129032258064516,0.0033707865168539327,0.09,0.08,0.0071428571428571435,0.032520325203252036,0.01,0.05,0.0,0.02112676056338028,0.05,0.9282103134479271,0.0,0.0,0.0,0.0900900900900901,0.02,0.0033333333333333335,0.2,1.0
Fennel,vegetable,Stems,0.0869047619047619,0.032432432432432434,0.00202020202020202,0.07905660377358491,0.0062499999999999995,0.024615384615384615,0.042666666666666665,0.145,0.027647058823529413,0.007575757575757576,0.045,0.0,0.0525854513584575,0.0,0.016477272727272726,0.036639439906651104,0.030817610062893082,0.017464114832535887,0.028716216216216218,0.040551500405515,0.32803812549642575,0.02821486706456864,0.0033333333333333335,0.08461538461538462,0.027285714285714285,0.007829977628635345,0.006999999999999999,2.3125e-05,1.8181818181818182e-05,0.00014336917562724014,0.000140548137737175,4.739336492890995e-05,6.25e-06,0.00025,1e-05,4e-05,4.830917874396135e-05,4.9999999999999996e-05,5e-05,2.6385224274406334e-05,6.666666666666667e-05,1.4e-05,2.6666666666666667e-05,3.8333333333333334e-05,0.0001,2.6666666666666667e-05,5.714285714285714e-05,0.00043548387096774196,0.00037280701754385966,0.0014468085106382979,4.3859649122807014e-05,0.0017631578947368421,0.0,0.001,0.007692307692307693,0.1,0.016129032258064516,0.0033707865168539327,0.18,0.27,0.028571428571428574,0.032520325203252036,0.01,0.07380952380952381,0.0,0.02112676056338028,0.07380952380952381,0.9019211324570273,0.0,0.0,0.0,0.0900900900900901,0.02,0.0033333333333333335,0.2,0.875
Basil,vegetable,Herbs,0.03154761904761905,0.08513513513513513,0.006464646464646465,0.2481132075471698,0.02125,0.05846153846153846,0.048466666666666665,0.139375,0.05352941176470588,0.0,0.11333333333333333,0.0,0.07887817703768625,0.0,0.01818181818181818,0.36231038506417734,0.11132075471698114,0.07583732057416269,0.10810810810810811,0.027575020275750203,0.2335186656076251,0.002170374389582203,0.013500000000000002,0.0001987179487179487,0.17285714285714285,0.007829977628635345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014516129032258063,0.0028508771929824563,0.004893617021276596,0.0,0.0060526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.9201213346814964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Cilantro,vegetable,Herbs,0.04369047619047619,0.05756756756756756,0.0052525252525252525,0.6366037735849056,0.041875,0.22307692307692306,0.1,0.341875,0.0411764705882353,0.0,0.10333333333333333,0.0,0.11831726555652937,0.0,0.07102272727272727,0.1808634772462077,0.04213836477987421,0.042344497607655504,0.04391891891891892,0.038929440389294405,0.4130262112787927,0.0010851871947911015,0.004833333333333333,0.00014102564102564101,0.05771428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022580645161290325,0.0028508771929824563,0.005106382978723404,0.0,0.00631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.9201213346814964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Parsley,vegetable,Herbs,0.075,0.08027027027027027,0.007979797979797981,0.7947169811320755,0.056249999999999994,0.12307692307692307,0.08733333333333333,0.25,0.052941176470588235,0.09090909090909091,0.25333333333333335,0.0,0.5828220858895706,0.0,0.02130681818181818,0.9568261376896149,0.08679245283018867,0.14832535885167467,0.08445945945945946,0.047039740470397405,0.4392374900714853,0.030385241454150842,0.017833333333333333,0.191025641025641,0.21571428571428572,0.0011185682326621924,0.0,9.375e-05,8.181818181818182e-05,0.00019354838709677422,0.00026704146170063246,0.00023696682464454977,0.000134375,0.00032,0.00015,0.0001666666666666667,0.00017713365539452497,0.00014166666666666668,0.00014000000000000001,0.00010554089709762533,0.00021666666666666668,0.00011999999999999999,0.00023333333333333336,0.00015,0.0001,9.999999999999999e-05,0.00018571428571428572,0.002096774193548387,0.008552631578947369,0.007659574468085106,0.003947368421052632,0.007105263157894737,0.0,0.52,0.7861538461538462,0.522,0.0,0.0599250936329588,0.042499999999999996,0.061,0.0014285714285714286,0.032520325203252036,0.0,0.07857142857142857,0.0,0.8028169014084507,0.07857142857142857,0.8766430738119312,0.0,0.0,0.0,0.5765765765765766,0.43,0.04,0.2,0.875
Mint,vegetable,Herbs,0.17726190476190476,0.10135135135135136,0.009494949494949494,0.20037735849056604,0.049999999999999996,0.2,0.114,0.15625,0.09411764705882353,0.09090909090909091,0.19,0.0,0.13935144609991237,0.0,0.02471590909090909,0.24784130688448075,0.12515723270440252,0.1215311004784689,0.10641891891891891,0.04866180048661801,0.36298649722001586,0.016820401519262073,0.018166666666666668,0.4217948717948718,0.16857142857142857,0.006711409395973153,0.0,0.00011875,8.636363636363636e-05,0.00021505376344086021,0.00023893183415319748,0.0003791469194312796,0.0001375,0.00035,0.00017999999999999998,0.0001666666666666667,0.0001932367149758454,0.00015,0.00016,0.000158311345646438,0.00023333333333333336,0.00014000000000000001,0.00023333333333333336,0.00015,0.0002,0.00013333333333333334,0.00017142857142857143,0.003870967741935484,0.005043859649122807,0.010212765957446808,0.014035087719298246,0.004210526315789474,0.0,0.7,0.16092307692307692,0.608,0.0,0.03745318352059925,0.0245,0.053000000000000005,0.0014285714285714286,0.03333333333333333,0.0,0.19047619047619047,0.0,1.0,0.19047619047619047,0.7846309403437814,0.0,0.0,0.0,0.7567567567567568,0.53,0.05,0.24,0.875
Thyme,vegetable,Herbs,0.29107142857142854,0.15027027027027026,0.016969696969696968,0.4481132075471698,0.31875,0.3692307692307692,0.12133333333333333,0.25625,0.20588235294117646,0.10606060606060606,0.075,0.0,0.7015775635407537,0.0,0.01193181818181818,1.0,0.25471698113207547,0.41746411483253587,0.2702702702702703,0.08596918085969181,0.482922954725973,0.02984264785675529,0.030166666666666668,0.7115384615384616,0.24428571428571427,0.05145413870246084,0.0,0.00016875,0.00012272727272727272,0.0002652329749103943,0.0003443429374560787,0.0005213270142180095,0.00017812499999999998,0.00045,0.00025,0.0003,0.00024154589371980676,0.00018333333333333334,0.00017999999999999998,0.00018469656992084433,0.00028333333333333335,0.00023,0.0003333333333333334,0.00023333333333333336,0.00025,0.0001666666666666667,0.00022857142857142857,0.00564516129032258,0.005263157894736842,0.008936170212765958,0.008333333333333333,0.0060526315789473685,0.0,0.625,0.2956923076923077,0.5720000000000001,0.0,0.056179775280898875,0.0335,0.034999999999999996,0.004642857142857143,0.044715447154471545,0.0,0.3476190476190476,0.0,0.9154929577464789,0.3476190476190476,0.6582406471183012,0.0,0.0,0.0,1.0,0.72,0.060000000000000005,0.2,0.875
Rosemary,vegetable,Herbs,0.2464285714285714,0.08945945945945946,0.0595959595959596,0.020471698113207547,0.049999999999999996,0.2153846153846154,0.051333333333333335,0.09999999999999999,0.07647058823529412,0.07575757575757576,0.12166666666666667,0.0,0.09553023663453113,0.0,0.045454545454545456,0.0220536756126021,0.19937106918238995,0.1626794258373206,0.15371621621621623,0.027575020275750203,0.5297855440826053,0.005425935973955507,0.015333333333333334,0.2948717948717949,0.18571428571428572,0.006711409395973153,0.0,0.00015625,9.545454545454545e-05,0.00019354838709677422,0.00026704146170063246,0.0003317535545023697,0.0001375,0.00035999999999999997,0.0002,0.00023333333333333336,0.00020933977455716587,0.00018333333333333334,0.00016,0.000158311345646438,0.00025,0.00022,0.0002666666666666667,0.00018333333333333334,0.00025,0.00015,0.00018571428571428572,0.013225806451612903,0.017982456140350874,0.017659574468085106,0.0043859649122807015,0.019210526315789473,0.0,0.25,0.10538461538461538,0.314,0.0,0.04681647940074907,0.017499999999999998,0.047,0.002142857142857143,0.04878048780487805,0.0,0.3333333333333333,0.0,0.352112676056338,0.3333333333333333,0.6572295247724974,0.0,0.0,0.0,0.45045045045045046,0.4,0.06666666666666667,0.16,0.875
Oregano,vegetable,Herbs,0.8202380952380953,0.24324324324324326,0.04343434343434343,0.2830188679245283,0.06874999999999999,0.13846153846153844,0.04666666666666666,0.13749999999999998,0.1411764705882353,0.15151515151515152,0.205,0.0,0.016652059596844872,0.0,0.014204545454545454,0.73512252042007,1.0,1.0,0.4560810810810811,0.064882400648824,1.0,0.008138903960933261,0.0725,1.0,0.20714285714285713,0.010067114093959731,0.0,0.00021874999999999998,0.00015000000000000001,0.0003440860215053763,0.0003794799718903725,0.0003791469194312796,0.00017500000000000003,0.0004,0.0003,0.0003333333333333334,0.0002898550724637681,0.00023333333333333336,0.00023,0.00018469656992084433,0.00036666666666666667,0.00027,0.00035,0.00025,0.0003,0.00018333333333333334,0.00027142857142857144,0.025806451612903226,0.02456140350877193,0.026170212765957445,0.005263157894736842,0.029210526315789475,0.0,1.0,0.1576923076923077,0.63,0.0,0.08426966292134831,0.014000000000000002,0.03,0.004285714285714286,0.06504065040650407,0.0,1.0,0.0,0.704225352112676,1.0,0.06066734074823053,0.0,0.0,0.0,0.3603603603603604,0.25,0.05,0.3,0.875
Ginger,vegetable,Tuberous,0.2119047619047619,0.04864864864864865,0.00808080808080808,0.0,0.02125,0.026153846153846156,0.05,0.09374999999999999,0.2,0.0,0.056666666666666664,0.0,0.021910604732690624,0.0,0.007386363636363636,0.0,0.021383647798742137,0.00813397129186603,0.07263513513513513,0.027575020275750203,0.3288324066719619,0.00705371676614216,0.005666666666666667,0.0004358974358974359,0.04857142857142858,0.006711409395973153,0.0,0.05375,0.0,0.09247311827956989,0.08573436401967674,0.0,0.0634375,0.0,0.076,0.15,0.10305958132045089,0.08166666666666667,0.074,0.06596306068601583,0.08666666666666667,0.0,0.135,0.1,0.065,0.07,0.11714285714285715,0.0025806451612903226,0.004166666666666667,0.007446808510638297,0.0013157894736842105,0.00736842105263158,0.0,0.0002,0.0,0.16,0.0,3.745318352059925e-05,0.0085,0.014000000000000002,0.06785714285714285,0.0,0.0,0.047619047619047616,0.0,0.014084507042253521,0.0011904761904761906,0.7886754297269969,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.875
Turmeric,vegetable,Tuberous,0.7738095238095238,0.26216216216216215,0.03333333333333333,0.0,0.04687499999999999,0.11538461538461538,0.04,0.5625,0.17647058823529413,0.0,0.44666666666666666,0.0,0.003067484662576687,0.0,0.07954545454545453,0.0,0.16855345911949685,0.9904306220095694,0.3260135135135135,0.21735604217356042,0.21207307386814933,0.020618556701030927,0.0725,0.0003846153846153846,1.0,0.0,0.0,0.046875,0.05454545454545454,0.0967741935483871,0.17568517217146873,0.07109004739336493,0.146875,0.0,0.075,0.18333333333333332,0.10144927536231885,0.09166666666666666,0.085,0.06596306068601583,0.11666666666666667,0.0,0.16666666666666666,0.1,0.1,0.09166666666666666,0.12142857142857143,0.01564516129032258,0.02368421052631579,0.02574468085106383,0.0013157894736842105,0.031578947368421054,0.0,0.0015,0.0,0.16,0.0,5.617977528089887e-05,0.06999999999999999,0.13999999999999999,0.17857142857142858,0.0,0.0,0.5404761904761904,0.0,0.176056338028169,0.002380952380952381,0.13144590495449948,0.0,0.0,0.0,0.009009009009009009,0.0,0.001,0.006,0.875
Horseradish,vegetable,Tuberous,0.1761904761904762,0.032432432432432434,0.00404040404040404,0.0,0.0375,0.030769230769230767,0.03333333333333333,0.125,0.2,0.0,0.16666666666666666,0.0,0.105170902716915,0.0,0.008522727272727272,0.0,0.025157232704402517,0.019138755980861247,0.057432432432432436,0.024330900243309004,0.22954725972994441,0.005968529571351058,0.005,0.00015384615384615385,0.05714285714285715,0.0,0.0,0.03875,0.0,0.05949820788530466,0.07027406886858749,0.0,0.0625,0.0,0.058,0.0,0.0,0.05416666666666667,0.0,0.0,0.11666666666666667,0.0,0.11666666666666667,0.06666666666666667,0.0,0.0,0.08857142857142856,0.0012903225806451613,0.003289473684210526,0.0031914893617021275,0.0021929824561403508,0.002631578947368421,0.0,0.0005,0.0,0.24,0.0,3.745318352059925e-05,0.014000000000000002,0.03,0.05357142857142857,0.0,0.0,0.047619047619047616,0.0,0.1056338028169014,0.0011904761904761906,0.8291203235591507,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.7499999999999999
Button Mushrooms,vegetable,Fungi,0.039285714285714285,0.08378378378378379,0.0030303030303030303,0.0,0.0625,0.23076923076923075,0.24000000000000002,0.9375,0.05882352941176471,0.0,0.028333333333333332,0.0,0.008764241893076249,0.0,0.002840909090909091,0.0,0.0018867924528301887,0.011961722488038277,0.015202702702702704,0.06974858069748581,0.25178713264495634,0.0027129679869777536,0.008333333333333333,0.0003846153846153846,0.014285714285714287,0.0145413870246085,0.0,0.00011875,0.00011363636363636364,0.00015053763440860213,0.00028109627547435,0.0003317535545023697,0.00015625,0.00013000000000000002,0.00011,0.0003,0.00025764895330112724,0.00025,0.0002,0.00021108179419525067,0.00028333333333333335,0.00017,0.00031666666666666665,0.00023333333333333336,0.00015,0.0001666666666666667,0.00025714285714285715,0.0008064516129032258,0.0021929824561403508,0.001702127659574468,0.0004385964912280702,0.001842105263157895,0.0,0.0025,0.0,0.6,0.0,0.0003745318352059925,0.02,0.05,0.014285714285714287,0.0040650406504065045,0.008,0.023809523809523808,0.0,0.01056338028169014,0.002380952380952381,0.9201213346814964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Shiitake Mushrooms,vegetable,Fungi,0.08095238095238096,0.05945945945945946,0.0030303030303030303,0.0,0.0625,0.3076923076923077,0.3266666666666667,0.9375,0.05882352941176471,0.0,0.025,0.0,0.0,0.35,0.002840909090909091,0.0,0.0012578616352201257,0.009569377990430623,0.02027027027027027,0.046228710462287104,0.24066719618745036,0.0005425935973955507,0.016666666666666666,0.0002564102564102564,0.04285714285714286,0.016778523489932886,0.0,0.00014375,0.00012272727272727272,0.00015770609318996415,0.00027406886858749124,0.0003791469194312796,0.0001625,0.00015,0.00013000000000000002,0.00036666666666666667,0.00030595813204508857,0.000275,0.00022,0.00023746701846965698,0.0003,0.00017999999999999998,0.00035,0.00025,0.0002,0.00018333333333333334,0.00027142857142857144,0.0008064516129032258,0.0021929824561403508,0.002127659574468085,0.0004385964912280702,0.0023684210526315787,0.0,0.005,0.0,0.8,0.0,0.0005617977528089887,0.05500000000000001,0.12,0.028571428571428574,0.008130081300813009,0.01,0.047619047619047616,0.0,0.014084507042253521,0.004761904761904762,0.910010111223458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Portobello Mushrooms,vegetable,Fungi,0.04642857142857143,0.08378378378378379,0.0030303030303030303,0.0,0.0625,0.3076923076923077,0.3266666666666667,1.0,0.05882352941176471,0.0,0.025,0.0,0.0,0.1,0.005681818181818182,0.0,0.0018867924528301887,0.011961722488038277,0.02195945945945946,0.04866180048661801,0.25178713264495634,0.0027129679869777536,0.008333333333333333,0.0003846153846153846,0.014285714285714287,0.01565995525727069,0.0,0.000125,0.00011818181818181818,0.00016487455197132617,0.0002881236823612087,0.0004265402843601896,0.0001625,0.00014000000000000001,0.00011999999999999999,0.0003333333333333334,0.0002898550724637681,0.00025833333333333334,0.00023,0.00021108179419525067,0.00028333333333333335,0.00017999999999999998,0.00036666666666666667,0.00025,0.0002,0.00018333333333333334,0.00028571428571428574,0.0008064516129032258,0.001973684210526316,0.0019148936170212765,0.0004385964912280702,0.002105263157894737,0.0,0.004,0.0,0.7,0.0,0.0003745318352059925,0.025,0.06,0.017857142857142856,0.004878048780487805,0.008,0.023809523809523808,0.0,0.01267605633802817,0.004761904761904762,0.9201213346814964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Oyster Mushrooms,vegetable,Fungi,0.07142857142857142,0.08918918918918918,0.0030303030303030303,0.0,0.0625,0.23076923076923075,0.30666666666666664,0.9375,0.05882352941176471,0.0,0.02,0.0,0.0,0.05,0.005681818181818182,0.0,0.0018867924528301887,0.014354066985645933,0.018581081081081082,0.040551500405515,0.2533756949960286,0.0027129679869777536,0.01,0.0003846153846153846,0.028571428571428574,0.01565995525727069,0.0,0.0001375,0.00012727272727272728,0.00017204301075268816,0.00029515108924806744,0.0003791469194312796,0.00016875,0.00014000000000000001,0.00011999999999999999,0.00036666666666666667,0.00030595813204508857,0.0002666666666666667,0.00023999999999999998,0.00023746701846965698,0.0003,0.00019,0.00038333333333333334,0.0002666666666666667,0.0002,0.00019999999999999998,0.0003,0.0008064516129032258,0.0021929824561403508,0.002127659574468085,0.0004385964912280702,0.0023684210526315787,0.0,0.0034999999999999996,0.0,0.66,0.0,0.0005617977528089887,0.03,0.06999999999999999,0.017857142857142856,0.004878048780487805,0.01,0.02857142857142857,0.0,0.011971830985915493,0.007142857142857143,0.910010111223458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Alfalfa Sprouts,vegetable,Sprouts,0.025,0.10810810810810811,0.00707070707070707,0.0011320754716981133,0.049999999999999996,0.1076923076923077,0.04666666666666666,0.17500000000000002,0.11764705882352942,0.006060606060606061,0.06,0.0,0.035056967572304996,0.0,0.008522727272727272,0.01750291715285881,0.02012578616352201,0.028708133971291867,0.04560810810810811,0.025141930251419302,0.061953931691818905,0.0032555615843733042,0.011666666666666665,0.0001282051282051282,0.014285714285714287,0.0,0.0,0.00010625000000000001,0.00013636363636363637,0.0002867383512544803,0.00042164441321152494,0.0003317535545023697,0.0003125,0.0003,0.0001,0.0003333333333333334,0.00016103059581320451,0.0001666666666666667,0.0002,0.00018469656992084433,0.0001666666666666667,0.0001,0.0001666666666666667,0.0001666666666666667,0.00015,0.0001666666666666667,0.00014285714285714287,0.0014516129032258063,0.006578947368421052,0.006382978723404255,0.0035087719298245615,0.005789473684210527,0.0,0.0115,3.846153846153846e-05,0.008,0.0032258064516129032,5.617977528089887e-05,0.015,0.04,0.017857142857142856,0.0040650406504065045,0.006,0.03571428571428571,0.0,0.0035211267605633804,0.002380952380952381,0.9201213346814964,0.0,0.0,0.0,0.0,0.02,0.0033333333333333335,0.02,0.875
Bean Sprouts,vegetable,Sprouts,0.06904761904761905,0.08108108108108109,0.00202020202020202,0.0035849056603773585,0.0625,0.11538461538461538,0.04666666666666666,0.125,0.11764705882352942,0.007575757575757576,0.05,0.0,0.05696757230499562,0.0,0.005681818181818182,0.01750291715285881,0.023270440251572325,0.0430622009569378,0.05574324324324324,0.027575020275750203,0.05877680698967434,0.0037981551817688553,0.01,0.0001282051282051282,0.028571428571428574,0.0,0.0,0.000125,0.00018181818181818183,0.00035842293906810036,0.00042164441321152494,0.00047393364928909954,0.00025,0.0004,0.0001,0.0003333333333333334,0.00016103059581320451,0.0001666666666666667,0.0002,0.0002638522427440633,0.0001666666666666667,0.0001,0.0001666666666666667,0.0001666666666666667,0.00015,0.0001666666666666667,0.00014285714285714287,0.0008064516129032258,0.0021929824561403508,0.002127659574468085,0.0013157894736842105,0.002105263157894737,0.0,0.01,7.692307692307693e-05,0.01,0.004838709677419355,7.49063670411985e-05,0.025,0.05,0.017857142857142856,0.004878048780487805,0.008,0.047619047619047616,0.0,0.007042253521126761,0.004761904761904762,0.8998988877654196,0.0,0.0,0.0,0.009009009009009009,0.03,0.006666666666666667,0.016,0.875
